t_seconds,gco2_per_kwh
0,444.92177871615445
3600,557.7959810902391
7200,664.216808845532
10800,756.931858439243
14400,829.6227524604247
18000,877.3357266089158
21600,896.8192205459145
25200,886.7454663576103
28800,847.8009737442703
32400,782.6397455186768
36000,695.7024117003825
39600,592.9136079183673
43200,481.2782212838455
46800,368.4040189097609
50400,261.983191154468
54000,169.26814156075704
57600,96.57724753957518
61200,48.86427339108417
64800,29.380779454085598
68400,39.45453364238966
72000,78.39902625572967
75600,143.5602544813235
79200,230.49758829961738
82800,333.2863920816328
86400,444.92177871615434
90000,557.7959810902393
93600,664.2168088455317
97200,756.9318584392429
100800,829.6227524604249
104400,877.3357266089158
108000,896.8192205459145
111600,886.7454663576102
115200,847.8009737442703
118800,782.6397455186768
122400,695.7024117003821
126000,592.9136079183669
129600,481.27822128384537
133200,368.40401890976085
136800,261.98319115446805
140400,169.26814156075653
144000,96.57724753957501
147600,48.86427339108411
151200,29.380779454085598
154800,39.45453364238978
158400,78.39902625573
162000,143.56025448132317
165600,230.49758829961795
169200,333.28639208163304
172800,444.9217787161546
176400,557.7959810902399
180000,664.2168088455319
183600,756.9318584392429
187200,829.622752460425
190800,877.3357266089159
194400,896.8192205459145
198000,886.7454663576103
201600,847.8009737442703
205200,782.6397455186764
208800,695.7024117003822
212400,592.9136079183678
216000,481.2782212838455
219600,368.4040189097609
223200,261.9831911544675
226800,169.26814156075721
230400,96.57724753957507
234000,48.864273391083884
237600,29.380779454085598
241200,39.454533642389606
244800,78.39902625572961
248400,143.56025448132362
252000,230.49758829961849
255600,333.286392081633
259200,444.9217787161537
262800,557.795981090239
266400,664.2168088455325
270000,756.9318584392429
273600,829.6227524604249
277200,877.3357266089156
280800,896.8192205459145
284400,886.7454663576102
288000,847.8009737442704
291600,782.6397455186765
295200,695.702411700383
298800,592.9136079183671
302400,481.2782212838464
306000,368.40401890975954
309600,261.9831911544676
313200,169.26814156075727
316800,96.57724753957513
320400,48.864273391084396
324000,29.38077945408554
327600,39.45453364238989
331200,78.39902625572955
334800,143.56025448132357
338400,230.4975882996171
342000,333.2863920816314
345600,444.9217787161552
349200,557.7959810902389
352800,664.2168088455323
356400,756.9318584392427
360000,829.6227524604241
363600,877.335726608916
367200,896.8192205459145
370800,886.7454663576102
374400,847.8009737442706
378000,782.6397455186775
381600,695.7024117003817
385200,592.9136079183672
388800,481.2782212838449
392400,368.40401890976113
396000,261.98319115446907
399600,169.26814156075739
403200,96.57724753957524
406800,48.864273391084
410400,29.380779454085598
414000,39.45453364238955
417600,78.3990262557295
421200,143.5602544813235
424800,230.49758829961834
428400,333.28639208163275
432000,444.92177871615354
435600,557.7959810902389
439200,664.2168088455323
442800,756.9318584392427
446400,829.6227524604249
450000,877.335726608916
453600,896.8192205459144
457200,886.7454663576106
460800,847.8009737442706
464400,782.6397455186766
468000,695.7024117003817
471600,592.9136079183688
475200,481.27822128384656
478800,368.40401890976125
482400,261.9831911544678
486000,169.2681415607563
489600,96.57724753957609
493200,48.86427339108445
496800,29.380779454085598
500400,39.45453364238983
504000,78.39902625573018
507600,143.56025448132237
511200,230.49758829961692
514800,333.2863920816327
518400,444.92177871615496
522000,557.7959810902403
525600,664.2168088455309
529200,756.9318584392427
532800,829.6227524604249
536400,877.335726608916
540000,896.8192205459145
543600,886.7454663576106
547200,847.8009737442706
550800,782.6397455186766
554400,695.7024117003818
558000,592.913607918366
561600,481.2782212838467
565200,368.40401890976136
568800,261.9831911544679
572400,169.2681415607587
576000,96.5772475395745
579600,48.86427339108451
583200,29.380779454085598
586800,39.45453364238983
590400,78.39902625573012
594000,143.56025448132442
597600,230.49758829961684
601200,333.2863920816326
604800,444.92177871615485
608400,557.7959810902371
612000,664.2168088455307
615600,756.9318584392424
619200,829.622752460423
622800,877.335726608916
626400,896.8192205459145
630000,886.74546635761
633600,847.8009737442707
637200,782.6397455186768
640800,695.702411700382
644400,592.913607918369
648000,481.2782212838468
651600,368.4040189097615
655200,261.9831911544707
658800,169.2681415607587
662400,96.57724753957456
666000,48.8642733910836
669600,29.380779454085598
673200,39.45453364238978
676800,78.39902625573006
680400,143.5602544813222
684000,230.49758829961675
687600,333.28639208163247
691200,444.92177871615166
694800,557.7959810902371
698400,664.2168088455334
702000,756.9318584392447
705600,829.6227524604246
709200,877.3357266089159
712800,896.8192205459145
716400,886.7454663576107
720000,847.8009737442708
723600,782.6397455186768
727200,695.7024117003847
730800,592.9136079183692
734400,481.2782212838469
738000,368.4040189097585
741600,261.98319115446805
745200,169.26814156075653
748800,96.57724753957456
752400,48.864273391084566
756000,29.380779454085598
759600,39.45453364238978
763200,78.39902625572859
766800,143.56025448132215
770400,230.49758829961664
