t_seconds,gco2_per_kwh
0,46.236511047639
3600,91.78637466432411
7200,162.64064822285644
10800,253.97073007244543
14400,359.55262606513804
18000,472.1911044713653
21600,584.2100391316294
25200,687.9755247688759
28800,776.4161150174991
32400,843.5047298070413
36000,884.669390908773
39600,897.1047946964304
43200,879.9634889523611
46800,834.413625335676
50400,763.5593517771435
54000,672.2292699275548
57600,566.6473739348619
61200,454.0088955286348
64800,341.9899608683706
68400,238.2244752311243
72000,149.78388498250098
75600,82.69527019295901
79200,41.53060909122701
82800,29.09520530356957
86400,46.23651104763894
90000,91.78637466432377
93600,162.64064822285593
97200,253.97073007244506
100800,359.55262606513793
104400,472.191104471365
108000,584.2100391316291
111600,687.9755247688754
115200,776.4161150174989
118800,843.5047298070413
122400,884.6693909087729
126000,897.1047946964304
129600,879.9634889523611
133200,834.413625335676
136800,763.5593517771439
140400,672.229269927555
144000,566.6473739348626
147600,454.0088955286347
151200,341.98996086837144
154800,238.2244752311244
158400,149.78388498250126
162000,82.69527019295907
165600,41.53060909122695
169200,29.09520530356957
172800,46.23651104763877
176400,91.78637466432394
180000,162.6406482228561
183600,253.97073007244563
187200,359.5526260651374
190800,472.1911044713645
194400,584.2100391316293
198000,687.9755247688756
201600,776.4161150174982
205200,843.504729807041
208800,884.6693909087728
212400,897.1047946964304
216000,879.9634889523611
219600,834.4136253356766
223200,763.559351777144
226800,672.2292699275552
230400,566.6473739348627
234000,454.0088955286348
237600,341.98996086837155
241200,238.22447523112382
244800,149.78388498250126
248400,82.69527019295947
252000,41.53060909122718
255600,29.09520530356957
259200,46.236511047638714
262800,91.78637466432389
266400,162.64064822285548
270000,253.97073007244487
273600,359.55262606513804
277200,472.1911044713644
280800,584.2100391316292
284400,687.975524768875
288000,776.4161150174987
291600,843.5047298070413
295200,884.6693909087728
298800,897.1047946964304
302400,879.9634889523613
306000,834.4136253356762
309600,763.5593517771435
313200,672.2292699275553
316800,566.6473739348635
320400,454.0088955286357
324000,341.9899608683709
327600,238.2244752311239
331200,149.78388498250138
334800,82.69527019295953
338400,41.53060909122718
342000,29.09520530356957
345600,46.23651104763917
349200,91.78637466432383
352800,162.64064822285548
356400,253.97073007244475
360000,359.55262606513645
363600,472.1911044713658
367200,584.2100391316292
370800,687.9755247688747
374400,776.4161150174987
378000,843.5047298070406
381600,884.6693909087733
385200,897.1047946964304
388800,879.9634889523613
392400,834.4136253356762
396000,763.5593517771447
399600,672.229269927554
403200,566.6473739348621
406800,454.00889552863583
410400,341.989960868371
414000,238.2244752311253
417600,149.7838849825025
421200,82.69527019295884
424800,41.530609091227234
428400,29.09520530356957
432000,46.23651104763866
435600,91.78637466432298
439200,162.64064822285644
442800,253.9707300724447
446400,359.5526260651379
450000,472.19110447136416
453600,584.2100391316276
457200,687.975524768876
460800,776.4161150174996
464400,843.5047298070405
468000,884.6693909087728
471600,897.1047946964304
475200,879.9634889523618
478800,834.4136253356755
482400,763.5593517771425
486000,672.2292699275527
489600,566.6473739348622
493200,454.00889552863435
496800,341.9899608683696
500400,238.22447523112277
504000,149.7838849824994
507600,82.69527019295884
511200,41.53060909122689
514800,29.095205303569628
518400,46.23651104763951
522000,91.78637466432536
525600,162.64064822285638
529200,253.97073007244595
532800,359.5526260651393
536400,472.1911044713641
540000,584.2100391316319
543600,687.975524768876
547200,776.4161150174996
550800,843.5047298070419
554400,884.6693909087728
