t_seconds,gco2_per_kwh
0,116.64043887070568
3600,60.75155183262359
7200,32.28204662489941
10800,33.172072979357836
14400,63.36097707078051
18000,120.79143497485978
21600,201.54965589375195
25200,300.1321005311046
28800,409.8205382000748
32400,523.1398831422363
36000,632.3676092688524
39600,730.0600275517468
43200,809.5595611292943
46800,865.4484481673765
50400,893.9179533751006
54000,893.0279270206422
57600,862.8390229292195
61200,805.4085650251402
64800,724.6503441062482
68400,626.0678994688955
72000,516.3794617999254
75600,403.0601168577639
79200,293.8323907311477
82800,196.13997244825327
86400,116.64043887070585
90000,60.75155183262348
93600,32.28204662489941
97200,33.172072979357836
100800,63.36097707078051
104400,120.79143497485973
108000,201.549655893752
111600,300.13210053110487
115200,409.820538200075
118800,523.1398831422363
122400,632.3676092688524
126000,730.060027551747
129600,809.5595611292946
133200,865.4484481673765
136800,893.9179533751006
140400,893.0279270206422
144000,862.8390229292195
147600,805.4085650251402
151200,724.6503441062481
154800,626.0678994688956
158400,516.3794617999247
162000,403.06011685776417
165600,293.83239073114726
169200,196.13997244825316
172800,116.64043887070574
176400,60.75155183262359
180000,32.282046624899465
183600,33.17207297935778
187200,63.360977070780564
190800,120.7914349748599
194400,201.54965589375252
198000,300.1321005311044
201600,409.8205382000745
205200,523.1398831422366
208800,632.3676092688527
212400,730.0600275517462
216000,809.5595611292943
219600,865.4484481673765
223200,893.9179533751006
226800,893.0279270206422
230400,862.8390229292198
234000,805.4085650251402
237600,724.6503441062482
241200,626.0678994688957
244800,516.3794617999248
248400,403.0601168577643
252000,293.8323907311467
255600,196.13997244825327
259200,116.64043887070625
262800,60.75155183262365
266400,32.28204662489941
270000,33.17207297935778
273600,63.36097707078051
277200,120.79143497485933
280800,201.54965589375183
284400,300.13210053110504
288000,409.8205382000744
291600,523.1398831422365
295200,632.3676092688519
298800,730.0600275517468
302400,809.5595611292947
306000,865.4484481673763
309600,893.9179533751006
313200,893.0279270206422
316800,862.8390229292195
320400,805.4085650251398
324000,724.6503441062482
327600,626.0678994688965
331200,516.3794617999257
334800,403.0601168577636
338400,293.8323907311468
342000,196.1399724482534
345600,116.6404388707063
349200,60.751551832623704
352800,32.28204662489941
356400,33.17207297935795
360000,63.36097707078051
363600,120.79143497485927
367200,201.54965589375178
370800,300.13210053110356
374400,409.8205382000758
378000,523.1398831422364
381600,632.3676092688518
385200,730.0600275517467
388800,809.5595611292937
392400,865.4484481673769
396000,893.9179533751006
399600,893.0279270206422
403200,862.8390229292195
406800,805.4085650251409
410400,724.6503441062471
414000,626.0678994688951
417600,516.3794617999258
421200,403.0601168577637
424800,293.8323907311483
428400,196.13997244825464
432000,116.64043887070545
435600,60.75155183262376
439200,32.28204662489941
442800,33.17207297935778
446400,63.36097707077988
450000,120.79143497486012
453600,201.54965589375166
457200,300.1321005311048
460800,409.8205382000742
464400,523.1398831422348
468000,632.3676092688531
471600,730.0600275517478
475200,809.5595611292937
478800,865.4484481673762
